item_id,task_type,dataset_name,source_index,sample_id,model_name,temperature,top_p,max_output_tokens,prompt_text,output_text
factual_qa_5262,factual_qa,rajpurkar/squad_v2,5262,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: In Europe there are old pharmacies still operating in Dubrovnik, Croatia, located inside the Franciscan monastery, opened in 1317; and in the Town Hall Square of Tallinn, Estonia, dating from at least 1422. The oldest is claimed to have been set up in 1221 in the Church of Santa Maria Novella in Florence, Italy, which now houses a perfume museum. The medieval Esteve Pharmacy, located in Llívia, a Catalan enclave close to Puigcerdà, also now a museum, dates back to the 15th century, keeping albarellos from the 16th and 17th centuries, old prescription books and antique drugs.

Question: Where is the oldest pharmacy stated to be located?","The oldest pharmacy is stated to be located in the Church of Santa Maria Novella in Florence, Italy."
factual_qa_5262,factual_qa,rajpurkar/squad_v2,5262,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: In Europe there are old pharmacies still operating in Dubrovnik, Croatia, located inside the Franciscan monastery, opened in 1317; and in the Town Hall Square of Tallinn, Estonia, dating from at least 1422. The oldest is claimed to have been set up in 1221 in the Church of Santa Maria Novella in Florence, Italy, which now houses a perfume museum. The medieval Esteve Pharmacy, located in Llívia, a Catalan enclave close to Puigcerdà, also now a museum, dates back to the 15th century, keeping albarellos from the 16th and 17th centuries, old prescription books and antique drugs.

Question: Where is the oldest pharmacy stated to be located?","The oldest pharmacy is stated to be located in the Church of Santa Maria Novella in Florence, Italy."
factual_qa_5262,factual_qa,rajpurkar/squad_v2,5262,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: In Europe there are old pharmacies still operating in Dubrovnik, Croatia, located inside the Franciscan monastery, opened in 1317; and in the Town Hall Square of Tallinn, Estonia, dating from at least 1422. The oldest is claimed to have been set up in 1221 in the Church of Santa Maria Novella in Florence, Italy, which now houses a perfume museum. The medieval Esteve Pharmacy, located in Llívia, a Catalan enclave close to Puigcerdà, also now a museum, dates back to the 15th century, keeping albarellos from the 16th and 17th centuries, old prescription books and antique drugs.

Question: Where is the oldest pharmacy stated to be located?","The oldest pharmacy is stated to be located in the Church of Santa Maria Novella in Florence, Italy."
factual_qa_5262,factual_qa,rajpurkar/squad_v2,5262,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: In Europe there are old pharmacies still operating in Dubrovnik, Croatia, located inside the Franciscan monastery, opened in 1317; and in the Town Hall Square of Tallinn, Estonia, dating from at least 1422. The oldest is claimed to have been set up in 1221 in the Church of Santa Maria Novella in Florence, Italy, which now houses a perfume museum. The medieval Esteve Pharmacy, located in Llívia, a Catalan enclave close to Puigcerdà, also now a museum, dates back to the 15th century, keeping albarellos from the 16th and 17th centuries, old prescription books and antique drugs.

Question: Where is the oldest pharmacy stated to be located?","The oldest pharmacy is stated to be located in the Church of Santa Maria Novella in Florence, Italy."
factual_qa_5262,factual_qa,rajpurkar/squad_v2,5262,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: In Europe there are old pharmacies still operating in Dubrovnik, Croatia, located inside the Franciscan monastery, opened in 1317; and in the Town Hall Square of Tallinn, Estonia, dating from at least 1422. The oldest is claimed to have been set up in 1221 in the Church of Santa Maria Novella in Florence, Italy, which now houses a perfume museum. The medieval Esteve Pharmacy, located in Llívia, a Catalan enclave close to Puigcerdà, also now a museum, dates back to the 15th century, keeping albarellos from the 16th and 17th centuries, old prescription books and antique drugs.

Question: Where is the oldest pharmacy stated to be located?","The oldest pharmacy is stated to be located in the Church of Santa Maria Novella in Florence, Italy."
factual_qa_6116,factual_qa,rajpurkar/squad_v2,6116,1,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: After Malaysia's independence in 1957, the government instructed all schools to surrender their properties and be assimilated into the National School system. This caused an uproar among the Chinese and a compromise was achieved in that the schools would instead become ""National Type"" schools. Under such a system, the government is only in charge of the school curriculum and teaching personnel while the lands still belonged to the schools. While Chinese primary schools were allowed to retain Chinese as the medium of instruction, Chinese secondary schools are required to change into English-medium schools. Over 60 schools converted to become National Type schools.

Question: What language is used in Chinese secondary schools in Malaysia?",English is used as the medium of instruction in Chinese secondary schools in Malaysia.
factual_qa_6116,factual_qa,rajpurkar/squad_v2,6116,2,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: After Malaysia's independence in 1957, the government instructed all schools to surrender their properties and be assimilated into the National School system. This caused an uproar among the Chinese and a compromise was achieved in that the schools would instead become ""National Type"" schools. Under such a system, the government is only in charge of the school curriculum and teaching personnel while the lands still belonged to the schools. While Chinese primary schools were allowed to retain Chinese as the medium of instruction, Chinese secondary schools are required to change into English-medium schools. Over 60 schools converted to become National Type schools.

Question: What language is used in Chinese secondary schools in Malaysia?","In Malaysia, Chinese secondary schools are required to use English as the medium of instruction."
factual_qa_6116,factual_qa,rajpurkar/squad_v2,6116,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: After Malaysia's independence in 1957, the government instructed all schools to surrender their properties and be assimilated into the National School system. This caused an uproar among the Chinese and a compromise was achieved in that the schools would instead become ""National Type"" schools. Under such a system, the government is only in charge of the school curriculum and teaching personnel while the lands still belonged to the schools. While Chinese primary schools were allowed to retain Chinese as the medium of instruction, Chinese secondary schools are required to change into English-medium schools. Over 60 schools converted to become National Type schools.

Question: What language is used in Chinese secondary schools in Malaysia?",English is used as the medium of instruction in Chinese secondary schools in Malaysia.
factual_qa_6116,factual_qa,rajpurkar/squad_v2,6116,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: After Malaysia's independence in 1957, the government instructed all schools to surrender their properties and be assimilated into the National School system. This caused an uproar among the Chinese and a compromise was achieved in that the schools would instead become ""National Type"" schools. Under such a system, the government is only in charge of the school curriculum and teaching personnel while the lands still belonged to the schools. While Chinese primary schools were allowed to retain Chinese as the medium of instruction, Chinese secondary schools are required to change into English-medium schools. Over 60 schools converted to become National Type schools.

Question: What language is used in Chinese secondary schools in Malaysia?",English is used as the medium of instruction in Chinese secondary schools in Malaysia.
factual_qa_6116,factual_qa,rajpurkar/squad_v2,6116,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,0.7,0.9,,"Context: After Malaysia's independence in 1957, the government instructed all schools to surrender their properties and be assimilated into the National School system. This caused an uproar among the Chinese and a compromise was achieved in that the schools would instead become ""National Type"" schools. Under such a system, the government is only in charge of the school curriculum and teaching personnel while the lands still belonged to the schools. While Chinese primary schools were allowed to retain Chinese as the medium of instruction, Chinese secondary schools are required to change into English-medium schools. Over 60 schools converted to become National Type schools.

Question: What language is used in Chinese secondary schools in Malaysia?","In Malaysia, Chinese secondary schools are required to use English as the medium of instruction."
