item_id,task_type,dataset_name,source_index,sample_id,model_name,temperature,top_p,max_output_tokens,prompt_text,output_text
factual_qa_837,factual_qa,rajpurkar/squad_v2,837,1,qwen-plus,0.7,0.9,,"Context: Southern California's economy is diverse and one of the largest in the United States. It is dominated and heavily dependent upon abundance of petroleum, as opposed to other regions where automobiles not nearly as dominant, the vast majority of transport runs on this fuel. Southern California is famous for tourism and Hollywood (film, television, and music). Other industries include software, automotive, ports, finance, tourism, biomedical, and regional logistics. The region was a leader in the housing bubble 2001–2007, and has been heavily impacted by the housing crash.

Question: Southern California's economy can be described as one of the largest in the United States and what other characteristic?",Southern California's economy can be described as one of the largest in the United States and **diverse**.
factual_qa_837,factual_qa,rajpurkar/squad_v2,837,2,qwen-plus,0.7,0.9,,"Context: Southern California's economy is diverse and one of the largest in the United States. It is dominated and heavily dependent upon abundance of petroleum, as opposed to other regions where automobiles not nearly as dominant, the vast majority of transport runs on this fuel. Southern California is famous for tourism and Hollywood (film, television, and music). Other industries include software, automotive, ports, finance, tourism, biomedical, and regional logistics. The region was a leader in the housing bubble 2001–2007, and has been heavily impacted by the housing crash.

Question: Southern California's economy can be described as one of the largest in the United States and what other characteristic?",Southern California's economy can be described as one of the largest in the United States and **diverse**.
factual_qa_837,factual_qa,rajpurkar/squad_v2,837,3,qwen-plus,0.7,0.9,,"Context: Southern California's economy is diverse and one of the largest in the United States. It is dominated and heavily dependent upon abundance of petroleum, as opposed to other regions where automobiles not nearly as dominant, the vast majority of transport runs on this fuel. Southern California is famous for tourism and Hollywood (film, television, and music). Other industries include software, automotive, ports, finance, tourism, biomedical, and regional logistics. The region was a leader in the housing bubble 2001–2007, and has been heavily impacted by the housing crash.

Question: Southern California's economy can be described as one of the largest in the United States and what other characteristic?",Southern California's economy can be described as one of the largest in the United States and **diverse**.
factual_qa_837,factual_qa,rajpurkar/squad_v2,837,4,qwen-plus,0.7,0.9,,"Context: Southern California's economy is diverse and one of the largest in the United States. It is dominated and heavily dependent upon abundance of petroleum, as opposed to other regions where automobiles not nearly as dominant, the vast majority of transport runs on this fuel. Southern California is famous for tourism and Hollywood (film, television, and music). Other industries include software, automotive, ports, finance, tourism, biomedical, and regional logistics. The region was a leader in the housing bubble 2001–2007, and has been heavily impacted by the housing crash.

Question: Southern California's economy can be described as one of the largest in the United States and what other characteristic?",Southern California's economy can be described as one of the largest in the United States and **diverse**.
factual_qa_837,factual_qa,rajpurkar/squad_v2,837,5,qwen-plus,0.7,0.9,,"Context: Southern California's economy is diverse and one of the largest in the United States. It is dominated and heavily dependent upon abundance of petroleum, as opposed to other regions where automobiles not nearly as dominant, the vast majority of transport runs on this fuel. Southern California is famous for tourism and Hollywood (film, television, and music). Other industries include software, automotive, ports, finance, tourism, biomedical, and regional logistics. The region was a leader in the housing bubble 2001–2007, and has been heavily impacted by the housing crash.

Question: Southern California's economy can be described as one of the largest in the United States and what other characteristic?",Southern California's economy can be described as one of the largest in the United States and **diverse**.
factual_qa_7298,factual_qa,rajpurkar/squad_v2,7298,1,qwen-plus,0.7,0.9,,"Context: From the mid-2000s, the university began a number of multimillion-dollar expansion projects. In 2008, the University of Chicago announced plans to establish the Milton Friedman Institute which attracted both support and controversy from faculty members and students. The institute will cost around $200 million and occupy the buildings of the Chicago Theological Seminary. During the same year, investor David G. Booth donated $300 million to the university's Booth School of Business, which is the largest gift in the university's history and the largest gift ever to any business school. In 2009, planning or construction on several new buildings, half of which cost $100 million or more, was underway. Since 2011, major construction projects have included the Jules and Gwen Knapp Center for Biomedical Discovery, a ten-story medical research center, and further additions to the medical campus of the University of Chicago Medical Center. In 2014 the University launched the public phase of a $4.5 billion fundraising campaign. In September 2015, the University received $100 million from The Pearson Family Foundation to establish The Pearson Institute for the Study and Resolution of Global Conflicts and The Pearson Global Forum at the Harris School of Public Policy Studies.

Question: What buildings held the Milton Friedman Institute?",The Milton Friedman Institute was planned to occupy the buildings of the Chicago Theological Seminary.
factual_qa_7298,factual_qa,rajpurkar/squad_v2,7298,2,qwen-plus,0.7,0.9,,"Context: From the mid-2000s, the university began a number of multimillion-dollar expansion projects. In 2008, the University of Chicago announced plans to establish the Milton Friedman Institute which attracted both support and controversy from faculty members and students. The institute will cost around $200 million and occupy the buildings of the Chicago Theological Seminary. During the same year, investor David G. Booth donated $300 million to the university's Booth School of Business, which is the largest gift in the university's history and the largest gift ever to any business school. In 2009, planning or construction on several new buildings, half of which cost $100 million or more, was underway. Since 2011, major construction projects have included the Jules and Gwen Knapp Center for Biomedical Discovery, a ten-story medical research center, and further additions to the medical campus of the University of Chicago Medical Center. In 2014 the University launched the public phase of a $4.5 billion fundraising campaign. In September 2015, the University received $100 million from The Pearson Family Foundation to establish The Pearson Institute for the Study and Resolution of Global Conflicts and The Pearson Global Forum at the Harris School of Public Policy Studies.

Question: What buildings held the Milton Friedman Institute?",The Milton Friedman Institute was planned to occupy the buildings of the Chicago Theological Seminary.
factual_qa_7298,factual_qa,rajpurkar/squad_v2,7298,3,qwen-plus,0.7,0.9,,"Context: From the mid-2000s, the university began a number of multimillion-dollar expansion projects. In 2008, the University of Chicago announced plans to establish the Milton Friedman Institute which attracted both support and controversy from faculty members and students. The institute will cost around $200 million and occupy the buildings of the Chicago Theological Seminary. During the same year, investor David G. Booth donated $300 million to the university's Booth School of Business, which is the largest gift in the university's history and the largest gift ever to any business school. In 2009, planning or construction on several new buildings, half of which cost $100 million or more, was underway. Since 2011, major construction projects have included the Jules and Gwen Knapp Center for Biomedical Discovery, a ten-story medical research center, and further additions to the medical campus of the University of Chicago Medical Center. In 2014 the University launched the public phase of a $4.5 billion fundraising campaign. In September 2015, the University received $100 million from The Pearson Family Foundation to establish The Pearson Institute for the Study and Resolution of Global Conflicts and The Pearson Global Forum at the Harris School of Public Policy Studies.

Question: What buildings held the Milton Friedman Institute?",The Milton Friedman Institute was planned to occupy the buildings of the Chicago Theological Seminary.
factual_qa_7298,factual_qa,rajpurkar/squad_v2,7298,4,qwen-plus,0.7,0.9,,"Context: From the mid-2000s, the university began a number of multimillion-dollar expansion projects. In 2008, the University of Chicago announced plans to establish the Milton Friedman Institute which attracted both support and controversy from faculty members and students. The institute will cost around $200 million and occupy the buildings of the Chicago Theological Seminary. During the same year, investor David G. Booth donated $300 million to the university's Booth School of Business, which is the largest gift in the university's history and the largest gift ever to any business school. In 2009, planning or construction on several new buildings, half of which cost $100 million or more, was underway. Since 2011, major construction projects have included the Jules and Gwen Knapp Center for Biomedical Discovery, a ten-story medical research center, and further additions to the medical campus of the University of Chicago Medical Center. In 2014 the University launched the public phase of a $4.5 billion fundraising campaign. In September 2015, the University received $100 million from The Pearson Family Foundation to establish The Pearson Institute for the Study and Resolution of Global Conflicts and The Pearson Global Forum at the Harris School of Public Policy Studies.

Question: What buildings held the Milton Friedman Institute?",The Milton Friedman Institute was planned to occupy the buildings of the Chicago Theological Seminary.
factual_qa_7298,factual_qa,rajpurkar/squad_v2,7298,5,qwen-plus,0.7,0.9,,"Context: From the mid-2000s, the university began a number of multimillion-dollar expansion projects. In 2008, the University of Chicago announced plans to establish the Milton Friedman Institute which attracted both support and controversy from faculty members and students. The institute will cost around $200 million and occupy the buildings of the Chicago Theological Seminary. During the same year, investor David G. Booth donated $300 million to the university's Booth School of Business, which is the largest gift in the university's history and the largest gift ever to any business school. In 2009, planning or construction on several new buildings, half of which cost $100 million or more, was underway. Since 2011, major construction projects have included the Jules and Gwen Knapp Center for Biomedical Discovery, a ten-story medical research center, and further additions to the medical campus of the University of Chicago Medical Center. In 2014 the University launched the public phase of a $4.5 billion fundraising campaign. In September 2015, the University received $100 million from The Pearson Family Foundation to establish The Pearson Institute for the Study and Resolution of Global Conflicts and The Pearson Global Forum at the Harris School of Public Policy Studies.

Question: What buildings held the Milton Friedman Institute?",The Milton Friedman Institute was planned to occupy the buildings of the Chicago Theological Seminary.
